Organization,Repository Name,Last Updated,License,has_readme,has_citation,has_contributing,has_tags,latest_tag,latest_tag_date,repo_url,owner,owner_url,organization_url,citation_title,citation_dois,citation_swhids,orcids,readme_dois,citation_has_doi,readme_has_doi,has_license
neurodata,ndingest,2022-09-22T23:25:13Z,Apache License 2.0,True,False,False,True,v0.1,2016-09-13T21:14:01Z,https://github.com/neurodata/ndingest,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mission-website,2023-01-28T16:38:49Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/mission-website,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,wanner16,2016-10-10T11:11:15Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/wanner16,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,sfn2016,2016-11-22T19:14:09Z,No license,True,False,False,False,,,https://github.com/neurodata/sfn2016,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,FlashY,2023-01-28T16:38:50Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/FlashY,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,Multiscale-Network-Test,2025-04-19T04:17:17Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/Multiscale-Network-Test,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndmg-paper,2017-06-26T13:58:12Z,Apache License 2.0,True,False,False,True,v0.2,2017-07-17T17:06:05Z,https://github.com/neurodata/ndmg-paper,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,sic,2020-05-16T20:19:04Z,Apache License 2.0,True,False,False,True,v1,2016-11-11T18:09:36Z,https://github.com/neurodata/sic,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1093/gigascience/gix013),No,Yes,True
neurodata,ClaritySpiePhotonicsPaper,2018-03-07T17:51:04Z,No license,False,False,False,False,,,https://github.com/neurodata/ClaritySpiePhotonicsPaper,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,render,2019-04-02T15:05:40Z,GNU General Public License v2.0,True,False,False,False,,,https://github.com/neurodata/render,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,render-misc,2017-03-08T22:22:10Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/render-misc,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,brainlabci16,2018-03-07T17:54:06Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/brainlabci16,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,discriminability,2024-08-03T11:33:06Z,No license,True,False,True,False,,,https://github.com/neurodata/discriminability,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ingest-client,2016-10-19T20:46:47Z,Apache License 2.0,True,False,True,False,,,https://github.com/neurodata/ingest-client,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graph-testing,2017-07-12T19:30:29Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/graph-testing,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndwebsite,2023-01-28T16:38:50Z,No license,False,False,False,False,,,https://github.com/neurodata/ndwebsite,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,meda,2025-03-17T09:36:19Z,GNU General Public License v3.0,True,False,False,False,,,https://github.com/neurodata/meda,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,blci,2023-01-28T16:38:50Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/blci,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,blci_test,2023-01-28T16:38:50Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/blci_test,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,blci-usecase,2023-01-28T16:38:50Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/blci-usecase,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,logo,2019-08-12T18:27:04Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/logo,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,neuroglancer,2020-11-01T19:28:31Z,Apache License 2.0,True,False,True,False,,,https://github.com/neurodata/neuroglancer,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,"10.1016/j.cell.2015.06.054,10.1073/pnas.1509820112",No,Yes,True
neurodata,hsbm,2018-08-07T17:27:46Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/hsbm,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,brainsandbits,2016-12-01T05:59:36Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/brainsandbits,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,FOTD,2023-01-28T16:38:50Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/FOTD,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,vizcache,2016-12-14T15:56:16Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/vizcache,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,boutiques-tools,2021-11-29T21:16:35Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/boutiques-tools,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mri.neurodata.io,2023-01-28T16:38:50Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/mri.neurodata.io,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,LLG,2018-03-07T17:49:52Z,No license,False,False,False,True,PLOS_Submission_0,2016-09-06T17:12:35Z,https://github.com/neurodata/LLG,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,branch2017,2017-01-24T15:26:20Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/branch2017,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,desikan,2024-08-28T15:19:45Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/desikan,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,harris15,2017-02-17T00:29:41Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/harris15,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,DMG,2020-01-11T03:37:34Z,MIT License,True,False,False,False,,,https://github.com/neurodata/DMG,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndstore-jupyter-examples,2017-02-12T18:47:25Z,No license,True,False,False,False,,,https://github.com/neurodata/ndstore-jupyter-examples,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,SPORF,2025-12-15T16:44:00Z,No license,True,False,False,True,v2.0.5,2019-08-07T20:24:47Z,https://github.com/neurodata/SPORF,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,"10.5281/zenodo.2595524),10.1023/A,10.5281/zenodo.2595524.svg)",No,Yes,True
neurodata,render-python,2020-08-11T18:35:11Z,No license,False,False,False,False,,,https://github.com/neurodata/render-python,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,subgraph,2023-01-28T16:38:50Z,No license,False,False,False,False,,,https://github.com/neurodata/subgraph,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,daily-status,2017-04-20T22:15:10Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/daily-status,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,boss-manage,2018-07-23T20:02:00Z,Apache License 2.0,True,False,False,True,v1.0.0,2017-04-20T15:27:14Z,https://github.com/neurodata/boss-manage,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,boss,2017-05-08T23:19:41Z,Apache License 2.0,True,False,False,True,v1.0.0,2017-04-16T02:06:01Z,https://github.com/neurodata/boss,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,knorR,2025-03-22T11:09:50Z,No license,True,False,False,True,v0.0.1,2017-08-14T14:43:59Z,https://github.com/neurodata/knorR,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,intern,2023-01-28T16:31:55Z,Apache License 2.0,True,False,True,True,v1.0.0,2017-04-14T19:41:42Z,https://github.com/neurodata/intern,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,subgraphing,2025-04-19T05:12:09Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/subgraphing,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndwebtools,2023-01-28T16:31:58Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/ndwebtools,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,fsl_1604,2017-07-11T17:05:15Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/fsl_1604,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mrilab,2019-06-06T21:24:28Z,No license,True,False,False,False,,,https://github.com/neurodata/mrilab,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graphR,2021-11-09T00:56:26Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/graphR,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,fngsbatch,2017-07-24T16:59:43Z,No license,False,False,False,False,,,https://github.com/neurodata/fngsbatch,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mriutils,2019-02-06T21:02:26Z,No license,True,False,False,False,,,https://github.com/neurodata/mriutils,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndpush,2023-01-28T16:38:51Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/ndpush,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,r-mgc,2025-09-23T09:08:25Z,Apache License 2.0,True,False,False,True,1,2018-05-15T07:35:00Z,https://github.com/neurodata/r-mgc,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,DataManager,2023-01-28T16:38:51Z,Apache License 2.0,True,False,True,True,v0.3.1,2017-11-14T15:23:40Z,https://github.com/neurodata/DataManager,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,primitives-interfaces,2024-05-19T14:24:12Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/primitives-interfaces,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndontology,2017-10-03T22:46:32Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/ndontology,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,megamean_plotting,2017-10-13T17:01:45Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/megamean_plotting,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,nshack17,2017-10-24T21:22:38Z,No license,True,False,False,False,,,https://github.com/neurodata/nshack17,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,nomads_deploy,2023-01-28T17:40:24Z,No license,True,False,False,False,,,https://github.com/neurodata/nomads_deploy,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,user-stories,2017-11-01T00:44:36Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/user-stories,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,neurodata.io,2025-12-08T16:56:17Z,Other,True,False,False,False,,,https://github.com/neurodata/neurodata.io,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndreg,2025-01-02T14:39:12Z,Apache License 2.0,True,False,False,True,v1.0,2018-08-08T15:22:29Z,https://github.com/neurodata/ndreg,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,vertex-contract,2017-11-21T02:09:37Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/vertex-contract,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,lol,2025-10-09T06:03:22Z,GNU General Public License v3.0,True,False,False,True,v2.2.0,2018-05-15T07:53:28Z,https://github.com/neurodata/lol,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,"10.5281/zenodo.1246979.svg),10.5281/zenodo.1246979)",No,Yes,True
neurodata,siem,2017-12-11T19:27:07Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/siem,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graphstats,2025-08-21T00:55:35Z,GNU General Public License v3.0,True,False,False,True,0.0.1,2018-07-13T05:20:05Z,https://github.com/neurodata/graphstats,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mgc-docker,2017-12-18T05:20:37Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/mgc-docker,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndmesh,2018-01-29T05:37:52Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/ndmesh,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,U-Rerf,2023-01-28T16:38:51Z,No license,True,False,False,False,,,https://github.com/neurodata/U-Rerf,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
